neuron,image_number,image,var_type,Area,Mean,X,Y,Feret,MinFeret,AR,skeleton_axon_pixels,image_axon_length_um
STR,07,STR_07,varicosities,92,195.3,210.6,97.6,20.6,8.2,3.1,7994,1655.072463768116
STR,07,STR_07,varicosities,2,68,246.5,89,2.2,1,2,7994,1655.072463768116
STR,07,STR_07,varicosities,9,210.8,662.6,89.9,5,3,1.8,7994,1655.072463768116
STR,07,STR_07,varicosities,5,82,984.7,89.1,3.6,2,1.6,7994,1655.072463768116
STR,07,STR_07,varicosities,3,107.3,11.2,89.8,2.8,2,1.5,7994,1655.072463768116
STR,07,STR_07,varicosities,2,90.5,105,89.5,2.2,1,2,7994,1655.072463768116
STR,07,STR_07,varicosities,16,123.9,620.1,92.2,7.6,3.5,2.6,7994,1655.072463768116
STR,07,STR_07,varicosities,5,104,644.5,91.9,3.6,3,1.2,7994,1655.072463768116
STR,07,STR_07,varicosities,1,115,363.5,91.5,1.4,1,1,7994,1655.072463768116
STR,07,STR_07,varicosities,44,112.1,236.5,95.5,10.8,6.3,1.8,7994,1655.072463768116
STR,07,STR_07,varicosities,2,107,596.5,93,2.2,1,2,7994,1655.072463768116
STR,07,STR_07,varicosities,1,110,908.5,92.5,1.4,1,1,7994,1655.072463768116
STR,07,STR_07,varicosities,173,206,150.7,110.8,36.4,10.1,5.9,7994,1655.072463768116
STR,07,STR_07,varicosities,5,84.4,921.5,94.3,3.6,2.7,1.5,7994,1655.072463768116
STR,07,STR_07,varicosities,4,152.5,397,95,2.8,2,1,7994,1655.072463768116
STR,07,STR_07,varicosities,3,135.3,795.5,95.2,3.6,1.8,2.7,7994,1655.072463768116
STR,07,STR_07,varicosities,5,72.4,1019.1,95.3,3.6,2,1.6,7994,1655.072463768116
STR,07,STR_07,varicosities,3,74.7,942.2,96.2,2.8,2,1.5,7994,1655.072463768116
STR,07,STR_07,varicosities,9,82.3,953.4,97.2,4.5,3,1.3,7994,1655.072463768116
STR,07,STR_07,varicosities,27,100.4,321.4,101,10.8,5.5,2.5,7994,1655.072463768116
STR,07,STR_07,varicosities,2,77.5,342.5,97,2.2,1,2,7994,1655.072463768116
STR,07,STR_07,varicosities,8,135.1,486.6,97.6,4.2,3,1.2,7994,1655.072463768116
STR,07,STR_07,varicosities,12,100.2,912,98.5,5.4,3.5,1.5,7994,1655.072463768116
STR,07,STR_07,varicosities,134,171.1,571.7,109,28.2,16.9,1.5,7994,1655.072463768116
STR,07,STR_07,varicosities,33,160.4,372.6,105,13,4,3.1,7994,1655.072463768116
STR,07,STR_07,varicosities,3,134.7,762.5,100.5,3.2,1,3,7994,1655.072463768116
STR,07,STR_07,varicosities,38,246.3,666.2,106.3,13.2,5,2.9,7994,1655.072463768116
STR,07,STR_07,varicosities,3,82.3,162.2,101.8,2.8,2,1.5,7994,1655.072463768116
STR,07,STR_07,varicosities,2,204.5,642.5,102,2.2,1,2,7994,1655.072463768116
STR,07,STR_07,varicosities,4,156,544,103,2.8,2,1,7994,1655.072463768116
STR,07,STR_07,varicosities,17,228.2,551.5,103.5,7.1,3,2.1,7994,1655.072463768116
STR,07,STR_07,varicosities,2,128,615.5,103,2.2,1,2,7994,1655.072463768116
STR,07,STR_07,varicosities,41,116.2,337.2,109.8,13.9,4.9,3.2,7994,1655.072463768116
STR,07,STR_07,varicosities,6,200.5,812.7,104.3,3.6,2.8,1.3,7994,1655.072463768116
STR,07,STR_07,varicosities,13,109.6,611.4,109.7,10.3,2.7,5.6,7994,1655.072463768116
STR,07,STR_07,varicosities,14,111.1,170.9,108.7,5.4,4,1.3,7994,1655.072463768116
STR,07,STR_07,varicosities,13,121.1,304.3,108.8,7.2,3.1,3,7994,1655.072463768116
STR,07,STR_07,varicosities,8,162.5,534.4,107.4,4.2,3,1.2,7994,1655.072463768116
STR,07,STR_07,varicosities,99,85.5,1021.1,117.1,21.1,7,2.6,7994,1655.072463768116
STR,07,STR_07,varicosities,35,96.3,922.3,112.4,11.2,5,2.1,7994,1655.072463768116
STR,07,STR_07,varicosities,3,108,285.2,108.8,2.8,2,1.5,7994,1655.072463768116
STR,07,STR_07,varicosities,8,197,528.5,109.4,5.8,2.7,2.8,7994,1655.072463768116
STR,07,STR_07,varicosities,19,337.9,639.8,111.2,7.8,4.2,2.1,7994,1655.072463768116
STR,07,STR_07,varicosities,1,136,932.5,110.5,1.4,1,1,7994,1655.072463768116
STR,07,STR_07,varicosities,19,373.9,454.9,114.8,7.3,4,1.8,7994,1655.072463768116
STR,07,STR_07,varicosities,4,83,139,113,2.8,2,1,7994,1655.072463768116
STR,07,STR_07,varicosities,7,150.4,487.9,113.8,4.5,2,1.9,7994,1655.072463768116
STR,07,STR_07,varicosities,11,195.3,520.2,114,5.4,3.6,1.6,7994,1655.072463768116
STR,07,STR_07,varicosities,20,139.6,979.9,114.5,6.7,4.6,1.6,7994,1655.072463768116
STR,07,STR_07,varicosities,4,141.8,436,114,2.8,2,1,7994,1655.072463768116
STR,07,STR_07,varicosities,4,476.2,723,114,2.8,2,1,7994,1655.072463768116
STR,07,STR_07,varicosities,8,123.9,276.1,116.9,5.7,2.8,2.5,7994,1655.072463768116
STR,07,STR_07,varicosities,5,473.8,374.3,115.9,3.6,2,1.6,7994,1655.072463768116
STR,07,STR_07,varicosities,12,103.8,427.9,116.9,5.4,3.9,1.4,7994,1655.072463768116
STR,07,STR_07,varicosities,1,97,929.5,115.5,1.4,1,1,7994,1655.072463768116
STR,07,STR_07,varicosities,9,96,98.6,117.8,4.5,3,1.3,7994,1655.072463768116
STR,07,STR_07,varicosities,9,171.2,934.1,118.4,5,3,1.8,7994,1655.072463768116
STR,07,STR_07,varicosities,14,101.4,17.6,120.4,5.8,3,1.7,7994,1655.072463768116
STR,07,STR_07,varicosities,10,88.2,248.5,119.7,4.5,3,1.2,7994,1655.072463768116
STR,07,STR_07,varicosities,86,158.8,330.6,123.1,18.1,9,2.3,7994,1655.072463768116
STR,07,STR_07,varicosities,2,114.5,516.5,120,2.2,1,2,7994,1655.072463768116
STR,07,STR_07,varicosities,27,224.6,953.9,123.3,11.4,4.4,3.3,7994,1655.072463768116
STR,07,STR_07,varicosities,50,180.7,366.9,124.7,11.4,6.8,1.8,7994,1655.072463768116
STR,07,STR_07,varicosities,54,128.3,488,127.2,12.4,7,1.7,7994,1655.072463768116
STR,07,STR_07,varicosities,9,105.2,801.6,122.8,4.5,3,1.3,7994,1655.072463768116
STR,07,STR_07,varicosities,1,91,603.5,122.5,1.4,1,1,7994,1655.072463768116
STR,07,STR_07,varicosities,13,202.8,665.6,125.2,6.3,3,2.1,7994,1655.072463768116
STR,07,STR_07,varicosities,5,80.2,355.1,124.3,3.6,2,1.6,7994,1655.072463768116
STR,07,STR_07,varicosities,9,293.6,809.8,124.9,4.5,3,1.5,7994,1655.072463768116
STR,07,STR_07,varicosities,24,237,271.2,127.5,7.6,5,1.5,7994,1655.072463768116
STR,07,STR_07,varicosities,5,103.4,358.3,124.9,3.6,2,1.6,7994,1655.072463768116
STR,07,STR_07,varicosities,4,145.8,990.8,125.5,3.2,2,1.5,7994,1655.072463768116
STR,07,STR_07,varicosities,9,738.1,513.6,127.2,4.5,3,1.3,7994,1655.072463768116
STR,07,STR_07,varicosities,1,141,175.5,126.5,1.4,1,1,7994,1655.072463768116
STR,07,STR_07,varicosities,48,99.7,203.8,131.1,12.2,7.1,2,7994,1655.072463768116
STR,07,STR_07,varicosities,14,108.6,925.2,128.5,5.4,4,1.4,7994,1655.072463768116
STR,07,STR_07,varicosities,30,317.4,439.5,131.5,11.3,4.9,2.8,7994,1655.072463768116
STR,07,STR_07,varicosities,14,606.1,324,130.4,5.4,4,1.4,7994,1655.072463768116
STR,07,STR_07,varicosities,1,177,395.5,128.5,1.4,1,1,7994,1655.072463768116
STR,07,STR_07,varicosities,15,244.9,501.9,130.6,5.4,4,1.3,7994,1655.072463768116
STR,07,STR_07,varicosities,8,313.5,177,131,4.5,2.8,1.6,7994,1655.072463768116
STR,07,STR_07,varicosities,8,173.5,299.4,130.5,4.2,3,1.1,7994,1655.072463768116
STR,07,STR_07,varicosities,28,310.8,556.7,133.3,8.5,5,1.7,7994,1655.072463768116
STR,07,STR_07,varicosities,33,686.9,719,133.9,10.8,4.9,2.5,7994,1655.072463768116
STR,07,STR_07,varicosities,3,1017,775.2,129.8,2.8,2,1.5,7994,1655.072463768116
STR,07,STR_07,varicosities,3,96.3,952.5,129.5,3.2,1,3,7994,1655.072463768116
STR,07,STR_07,varicosities,5,91.2,904.3,132.1,3.6,2,1.6,7994,1655.072463768116
STR,07,STR_07,varicosities,15,222.1,362.6,135,6.3,4,1.5,7994,1655.072463768116
STR,07,STR_07,varicosities,7,98.9,266.1,135.2,4.5,2,1.9,7994,1655.072463768116
STR,07,STR_07,varicosities,12,131.7,315.3,135.7,6.4,2.8,2.5,7994,1655.072463768116
STR,07,STR_07,varicosities,137,215.3,562.7,146.1,33.5,8.5,5,7994,1655.072463768116
STR,07,STR_07,varicosities,19,99.6,334.9,136.9,6.3,4,1.5,7994,1655.072463768116
STR,07,STR_07,varicosities,26,118.2,163.4,137.4,8.1,5,1.5,7994,1655.072463768116
STR,07,STR_07,varicosities,13,145.4,595.9,137.5,6.4,3.5,2.1,7994,1655.072463768116
STR,07,STR_07,varicosities,17,169.6,754.2,138.3,6.3,4,1.6,7994,1655.072463768116
STR,07,STR_07,varicosities,10,188.2,835.5,137,5.4,3.1,1.9,7994,1655.072463768116
STR,07,STR_07,varicosities,1,121,444.5,136.5,1.4,1,1,7994,1655.072463768116
STR,07,STR_07,varicosities,1,97,830.5,136.5,1.4,1,1,7994,1655.072463768116
STR,07,STR_07,varicosities,32,142.9,623.1,140.5,8.9,5.7,1.6,7994,1655.072463768116
STR,07,STR_07,varicosities,3,114,662.2,138.2,2.8,2,1.5,7994,1655.072463768116
STR,07,STR_07,varicosities,2,84,441,139.5,2.2,1,2,7994,1655.072463768116
STR,07,STR_07,varicosities,32,118.9,447.9,143.2,8.5,7,1.1,7994,1655.072463768116
STR,07,STR_07,varicosities,2,137.5,603,139.5,2.2,1,2,7994,1655.072463768116
STR,07,STR_07,varicosities,127,128.5,980.6,150.7,20.2,11.9,1.7,7994,1655.072463768116
STR,07,STR_07,varicosities,1,213,309.5,141.5,1.4,1,1,7994,1655.072463768116
STR,07,STR_07,varicosities,5,105.4,953.9,142.7,3.6,2,1.6,7994,1655.072463768116
STR,07,STR_07,varicosities,5,106.4,482.1,143.7,3.6,2,1.6,7994,1655.072463768116
STR,07,STR_07,varicosities,12,235.1,926.7,145.3,6.3,3,2.1,7994,1655.072463768116
STR,07,STR_07,varicosities,15,389.5,190.7,145.3,5.4,4.2,1.2,7994,1655.072463768116
STR,07,STR_07,varicosities,21,478.3,238,146.5,8.1,4.5,2,7994,1655.072463768116
STR,07,STR_07,varicosities,7,95.1,429.5,144.5,4.2,2.8,1.6,7994,1655.072463768116
STR,07,STR_07,varicosities,5,161.2,542.3,144.9,3.6,2,1.6,7994,1655.072463768116
STR,07,STR_07,varicosities,6,127.2,794.7,147.7,3.6,2.8,1.3,7994,1655.072463768116
STR,07,STR_07,varicosities,1,153,956.5,146.5,1.4,1,1,7994,1655.072463768116
STR,07,STR_07,varicosities,3,207.7,94.2,148.2,2.8,2,1.5,7994,1655.072463768116
STR,07,STR_07,varicosities,94,140,173.9,155.3,19.1,11.6,2,7994,1655.072463768116
STR,07,STR_07,varicosities,52,147.2,257.3,151.3,12.6,7.4,1.8,7994,1655.072463768116
STR,07,STR_07,varicosities,7,109.4,883.5,148.5,4.2,2.8,1.6,7994,1655.072463768116
STR,07,STR_07,varicosities,24,148.1,325.9,151.5,7.6,4,1.8,7994,1655.072463768116
STR,07,STR_07,varicosities,10,99.2,335.4,149.8,5.1,3,1.4,7994,1655.072463768116
STR,07,STR_07,varicosities,5,145.8,457.3,149.7,4.2,2.1,2.3,7994,1655.072463768116
STR,07,STR_07,varicosities,3,119,968.2,149.2,2.8,2,1.5,7994,1655.072463768116
STR,07,STR_07,varicosities,1,141,535.5,149.5,1.4,1,1,7994,1655.072463768116
STR,07,STR_07,varicosities,10,136,914,150.5,5,3,1.6,7994,1655.072463768116
STR,07,STR_07,varicosities,18,109.9,299,153,6.3,4,1.3,7994,1655.072463768116
STR,07,STR_07,varicosities,8,91.6,394.2,152.1,4.5,3,1.6,7994,1655.072463768116
STR,07,STR_07,varicosities,7,198.7,358.5,153.2,3.6,3,1.1,7994,1655.072463768116
STR,07,STR_07,varicosities,17,129.8,530.1,154,6.7,4,1.4,7994,1655.072463768116
STR,07,STR_07,varicosities,12,76,883.8,154.6,5.4,3,1.8,7994,1655.072463768116
STR,07,STR_07,varicosities,6,171,184.3,155.3,3.6,2.8,1.3,7994,1655.072463768116
STR,07,STR_07,varicosities,22,179.8,198.7,158.3,7.8,4.9,1.7,7994,1655.072463768116
STR,07,STR_07,varicosities,6,228.5,449.7,156.3,3.6,2.8,1.3,7994,1655.072463768116
STR,07,STR_07,varicosities,18,164.5,905.4,157.5,7.1,4.2,1.8,7994,1655.072463768116
STR,07,STR_07,varicosities,7,134.7,92.5,157.2,3.6,3,1.1,7994,1655.072463768116
STR,07,STR_07,varicosities,7,101.1,425.5,157.8,3.6,3,1.1,7994,1655.072463768116
STR,07,STR_07,varicosities,20,167.2,296.9,160.8,7.6,4,2.1,7994,1655.072463768116
STR,07,STR_07,varicosities,4,79.8,440.2,157.8,3.6,2,2,7994,1655.072463768116
STR,07,STR_07,varicosities,2,96,760.5,158,2.2,1,2,7994,1655.072463768116
STR,07,STR_07,varicosities,66,123.7,961.7,163.9,14.6,10,1.5,7994,1655.072463768116
STR,07,STR_07,varicosities,11,119.6,213,159.9,4.5,4,1.1,7994,1655.072463768116
STR,07,STR_07,varicosities,31,175.1,612.3,161.8,9.2,6,1.4,7994,1655.072463768116
STR,07,STR_07,varicosities,1,94,804.5,158.5,1.4,1,1,7994,1655.072463768116
STR,07,STR_07,varicosities,6,179.8,491.3,160.3,3.6,2.8,1.3,7994,1655.072463768116
STR,07,STR_07,varicosities,14,684.1,581.3,161.7,6.4,3.9,1.9,7994,1655.072463768116
STR,07,STR_07,varicosities,6,106.8,709,160.5,3.6,2,1.5,7994,1655.072463768116
STR,07,STR_07,varicosities,5,94,90.5,161.5,3.2,2.8,1,7994,1655.072463768116
STR,07,STR_07,varicosities,4,177.8,358,162,2.8,2,1,7994,1655.072463768116
STR,07,STR_07,varicosities,29,224.4,647.6,167.1,11.7,4.5,3.1,7994,1655.072463768116
STR,07,STR_07,varicosities,47,274,276.6,168,10,8,1.1,7994,1655.072463768116
STR,07,STR_07,varicosities,4,178.8,549.2,165.5,3.2,2,1.5,7994,1655.072463768116
STR,07,STR_07,varicosities,2,177,596.5,165,2.2,1,2,7994,1655.072463768116
STR,07,STR_07,varicosities,4,167,982,165,2.8,2,1,7994,1655.072463768116
STR,07,STR_07,varicosities,4,104,497,166,2.8,2,1,7994,1655.072463768116
STR,07,STR_07,varicosities,16,152.8,706.9,168.5,7.6,3.6,2.5,7994,1655.072463768116
STR,07,STR_07,varicosities,54,143.5,930.2,171.4,12.6,6.6,2.1,7994,1655.072463768116
